,lng,lat,date,customdate,time,crime,barangay,city,modus,placetype,land area sq km,"Education,Baccalauate graduate","Education,College undergraduate","Education,Elementary","Education,High school","Education,No grade completed","Education,Not started","Education,Out of school youth","Education,Out of school youth,female","Education,Out of school youth,male","Education,Post baccalaureate","Education,Postsecondary","Education,Preschool","Education,Special education"
699,125.76799999999999,7.0049399999999995,20/04/2018,"Fri - Apr 20, 2018",18:00:00,RAPE (Art. 266-A RC & R.A.8353),Tagbaobo,Samal City,Deprived of Reason or Unconcious (Under the Influence of Liquior),rural,6.23,119,127,459,591,15,0,81,50,30,2,25,0,0
700,125.79700000000001,7.43469,20/04/2018,"Fri - Apr 20, 2018",15:54:00,MURDER,Visayan Village,Tagum City,Shooting,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
701,125.791,7.4199399999999995,22/04/2018,"Sun - Apr 22, 2018",13:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),urban,11.1,"1,815","1,394","1,622","3,718",49,0,541,348,195,32,406,1,1
702,125.699,7.162000000000001,20/04/2018,"Fri - Apr 20, 2018",10:00:00,THEFT,Tambo,Samal City,Qualified Theft,rural,12.49,239,255,920,1186,31,0,162,101,60,3,50,0,0
703,125.583,7.39668,22/04/2018,"Sun - Apr 22, 2018",10:45:00,THEFT,A. O. Floirendo,Panabo City,Qualified Theft,urban,6.6,448,391,616,1383,15,1,180,115,66,4,86,0,1
704,125.773,7.4676100000000005,23/04/2018,"Mon - Apr 23, 2018",4:20:00,PHYSICAL INJURIES,Mankilam,Tagum City,Shooting,urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
705,125.59,7.347989999999999,22/04/2018,"Sun - Apr 22, 2018",18:30:00,MURDER,New Malaga (Dalisay),Panabo City,Stabbing/Hacking,rural,2.5,170,148,233,523,6,0,68,43,25,2,33,0,0
706,125.775,7.46373,23/04/2018,"Mon - Apr 23, 2018",3:20:00,THEFT,Mankilam,Tagum City,Salisi (Others),urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
707,125.66799999999999,7.307980000000001,22/04/2018,"Sun - Apr 22, 2018",21:00:00,MURDER,New Visayas,Panabo City,Stabbing/Hacking,urban,22.54,"1,530","1,337","2,106","4,724",50,3,615,392,224,14,295,1,3
708,125.84700000000001,7.475789999999999,18/04/2018,"Wed - Apr 18, 2018",12:00:00,RAPE (Art. 266-A RC & R.A.8353),Magdum,Tagum City,"Force, Threat and Intimidation",urban,7.86,"1,285",987,"1,149","2,632",35,0,383,246,138,23,287,1,1
709,125.792,7.45384,23/04/2018,"Mon - Apr 23, 2018",21:00:00,ROBBERY,Mankilam,Tagum City,Akyat Bahay,urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
710,125.80799999999999,7.3796800000000005,24/04/2018,"Tue - Apr 24, 2018",13:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,1349,1036,"1,206","2,763",37,0,402,258,145,24,302,1,1
711,125.68299999999999,7.30047,24/04/2018,"Tue - Apr 24, 2018",16:50:00,THEFT,New Pandan (Pob.),Panabo City,Salisi (Others),urban,9.03,613,536,844,"1,892",20,1,246,157,90,6,118,0,1
712,125.698,7.18355,24/04/2018,"Tue - Apr 24, 2018",10:20:00,THEFT,Camudmud,Samal City,Salisi (Others),rural,7.33,140,150,540,695,18,0,95,59,35,2,29,0,0
713,125.801,7.4341800000000005,25/04/2018,"Wed - Apr 25, 2018",21:05:00,Drug Related Incident (RA 9165),Visayan Village,Tagum City,Not Indicated,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
714,125.714,7.077939999999999,26/04/2018,"Thu - Apr 26, 2018",12:10:00,Vehicular Traffic Accident,Peñaplata (Pob.),Samal City,Not Indicated,urban,17.42,333,356,"1,284",1654,43,0,226,141,84,5,70,0,1
715,125.70100000000001,7.07747,27/04/2018,"Fri - Apr 27, 2018",0:10:00,THEFT,San Miguel (Magamono),Samal City,Salisi (Akyat Bahay),rural,4.7,90,96,346,446,11,0,61,38,23,1,19,0,0
716,125.586,7.310110000000001,26/04/2018,"Thu - Apr 26, 2018",17:00:00,PHYSICAL INJURIES,Kauswagan,Panabo City,Stabbing/Hacking,rural,1.93,131,115,180,405,4,0,53,34,19,1,25,0,0
717,125.779,6.96668,29/04/2018,"Sun - Apr 29, 2018",0:22:00,THEFT,Kanaan,Samal City,Salisi (Others),rural,4.14,79,85,305,393,10,0,54,33,20,1,17,0,0
718,125.82700000000001,7.4215800000000005,28/04/2018,"Sat - Apr 28, 2018",2:30:00,THEFT,Apokon,Tagum City,Salisi,urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
719,125.794,7.504160000000001,28/04/2018,"Sat - Apr 28, 2018",20:00:00,PHYSICAL INJURIES,Nueva Fuerza,Tagum City,Hacking,rural,1.5,246,189,220,503,7,0,73,47,26,4,55,0,0
720,125.818,7.45982,29/04/2018,"Sun - Apr 29, 2018",0:50:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo North,Tagum City,Swpu (Stolen While Parked),urban,7.19,"1,175",903,"1,051","2,408",32,0,350,225,126,21,263,1,1
721,125.68299999999999,7.3101899999999995,01/05/2018,"Tue - May 1, 2018",22:00:00,Drug Related Incident (RA 9165),San Francisco (Pob.),Panabo City,Not Indicated,urban,17.46,"1,185","1,036","1,631","3,659",39,2,476,304,173,11,229,1,2
722,125.794,7.4913300000000005,01/05/2018,"Tue - May 1, 2018",3:30:00,PHYSICAL INJURIES,Cuambogan,Tagum City,Stabbing/Hacking,urban,8.16,"1,335","1,026","1,193","2,734",36,0,398,256,144,23,299,1,1
723,125.8,7.4608,02/05/2018,"Wed - May 2, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
724,125.824,7.42703,02/05/2018,"Wed - May 2, 2018",23:35:00,Drug Related Incident (RA 9165),Apokon,Tagum City,Not Indicated,urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
725,125.824,7.4508600000000005,03/05/2018,"Thu - May 3, 2018",4:15:00,THEFT,Magugpo East,Tagum City,Salisi (Establishment),urban,11.1,"1,815","1,394","1,622","3,718",49,0,541,348,195,32,406,1,1
726,125.802,7.44718,03/05/2018,"Thu - May 3, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
727,125.792,7.42639,03/05/2018,"Thu - May 3, 2018",13:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
728,125.689,7.137980000000001,05/05/2018,"Sat - May 5, 2018",7:55:00,THEFT,Miranda (Pob.),Samal City,Salisi (Cellphone),urban,20.32,388,416,"1,498","1,929",50,0,264,164,98,6,81,0,1
729,125.74600000000001,7.1607199999999995,05/05/2018,"Sat - May 5, 2018",13:05:00,THEFT,Balet,Samal City,Salisi (Others),rural,8.25,158,169,608,784,20,0,107,67,40,2,33,0,0
730,125.818,7.37392,05/05/2018,"Sat - May 5, 2018",5:20:00,ROBBERY,Madaum,Tagum City,Breaking and Entering,urban,8.25,1349,1036,"1,206","2,763",37,0,402,258,145,24,302,1,1
731,125.801,7.452780000000001,06/05/2018,"Sun - May 6, 2018",15:00:00,THEFT,Magugpo Poblacion,Tagum City,Pick-Pocketing,urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
732,125.796,7.4586,07/05/2018,"Mon - May 7, 2018",3:00:00,THEFT,Magugpo West,Tagum City,Salisi (Akyat Bahay),urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
733,125.804,7.43354,07/05/2018,"Mon - May 7, 2018",4:00:00,THEFT,Visayan Village,Tagum City,Salisi (Akyat Bahay),urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
734,125.805,7.4759899999999995,02/05/2018,"Wed - May 2, 2018",17:00:00,RAPE (Art. 266-A RC & R.A.8353),La Filipina,Tagum City,"Force, Threat and Intimidation",urban,11.84,"1,936","1,487","1,731","3,966",52,0,577,371,208,34,433,1,1
735,125.805,7.4485600000000005,07/05/2018,"Mon - May 7, 2018",20:30:00,THEFT,Magugpo Poblacion,Tagum City,Pick-Pocketing,urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
736,125.803,7.448060000000001,07/05/2018,"Mon - May 7, 2018",21:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
737,125.669,7.113519999999999,07/05/2018,"Mon - May 7, 2018",1:00:00,Drug Related Incident (RA 9165),Caliclic (Dangca-An),Samal City,Not Indicated,urban,6.81,130,139,502,646,17,0,88,55,33,2,27,0,0
738,125.804,7.45907,08/05/2018,"Tue - May 8, 2018",10:00:00,THEFT,Magugpo West,Tagum City,Salisi,urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
739,125.81700000000001,7.392239999999999,08/05/2018,"Tue - May 8, 2018",6:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,1349,1036,"1,206","2,763",37,0,402,258,145,24,302,1,1
740,125.76799999999999,7.46697,27/03/2018,"Tue - Mar 27, 2018",19:30:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
741,125.775,7.46369,27/03/2018,"Tue - Mar 27, 2018",20:30:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
742,125.834,7.46909,08/05/2018,"Tue - May 8, 2018",4:00:00,ROBBERY,Magdum,Tagum City,Destroying Window,urban,7.86,"1,285",987,"1,149","2,632",35,0,383,246,138,23,287,1,1
743,125.79799999999999,7.44635,09/05/2018,"Wed - May 9, 2018",0:45:00,PHYSICAL INJURIES,Magugpo South,Tagum City,Stabbing/Hacking,urban,8.33,"1,363","1,047","1,218","2,791",37,0,406,261,147,24,305,1,1
744,125.8,7.44727,09/05/2018,"Wed - May 9, 2018",3:00:00,ROBBERY,Magugpo South,Tagum City,Breaking and Entering,urban,8.33,"1,363","1,047","1,218","2,791",37,0,406,261,147,24,305,1,1
745,125.79899999999999,7.44727,09/05/2018,"Wed - May 9, 2018",3:00:00,ROBBERY,Magugpo South,Tagum City,Breaking and Entering,urban,8.33,"1,363","1,047","1,218","2,791",37,0,406,261,147,24,305,1,1
746,125.723,7.05991,09/05/2018,"Wed - May 9, 2018",8:20:00,ROBBERY,Cawag,Samal City,Destroying Window,rural,7.39,141,151,544,701,18,0,96,60,36,2,30,0,0
747,125.79899999999999,7.47841,06/05/2018,"Sun - May 6, 2018",12:45:00,PHYSICAL INJURIES,La Filipina,Tagum City,Mauling,urban,11.84,"1,936","1,487","1,731","3,966",52,0,577,371,208,34,433,1,1
748,125.807,7.4499699999999995,10/05/2018,"Thu - May 10, 2018",5:10:00,MURDER,Magugpo Poblacion,Tagum City,Shooting,urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
749,125.79,7.4992,10/05/2018,"Thu - May 10, 2018",20:40:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Cuambogan,Tagum City,Forcibly Taken,urban,8.16,"1,335","1,026","1,193","2,734",36,0,398,256,144,23,299,1,1
750,125.816,7.461689999999999,12/05/2018,"Sat - May 12, 2018",3:30:00,THEFT,Magugpo West,Tagum City,Plain Theft,urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
751,125.814,7.4496899999999995,12/05/2018,"Sat - May 12, 2018",10:00:00,THEFT,Magugpo East,Tagum City,Salisi (Cellphone),urban,11.1,"1,815","1,394","1,622","3,718",49,0,541,348,195,32,406,1,1
752,125.77,7.44335,12/05/2018,"Sat - May 12, 2018",4:20:00,THEFT,San Miguel (Camp 4),Tagum City,Salisi (Establishment),urban,13.32,"2,178","1,674","1,947","4,462",59,0,649,417,234,38,487,1,2
753,125.77,7.410010000000001,12/05/2018,"Sat - May 12, 2018",17:00:00,Drug Related Incident (RA 9165),Canocotan,Tagum City,Not Indicated,urban,6.26,1023,786,915,"2,096",28,0,305,196,110,18,229,0,1
754,125.835,7.4188,13/05/2018,"Sun - May 13, 2018",14:52:00,Drug Related Incident (RA 9165),Apokon,Tagum City,Not Indicated,urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
755,125.816,7.392639999999999,11/05/2018,"Fri - May 11, 2018",4:10:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,1349,1036,"1,206","2,763",37,0,402,258,145,24,302,1,1
756,125.666,7.33435,15/05/2018,"Tue - May 15, 2018",16:00:00,PHYSICAL INJURIES,Quezon,Panabo City,Stabbing/Hacking,rural,6.33,429,375,591,"1,326",14,1,173,110,63,4,83,0,1
757,125.649,7.281630000000001,16/05/2018,"Wed - May 16, 2018",4:00:00,PHYSICAL INJURIES,Maduao,Panabo City,Hacking,rural,4.24,288,251,396,888,9,1,116,74,42,3,55,0,1
758,125.78299999999999,7.459969999999999,16/05/2018,"Wed - May 16, 2018",13:00:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
759,125.82799999999999,7.42295,17/05/2018,"Thu - May 17, 2018",2:22:00,MURDER,Apokon,Tagum City,Shooting,urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
760,125.69200000000001,7.1113100000000005,16/05/2018,"Wed - May 16, 2018",11:00:00,RAPE (Art. 266-A RC & R.A.8353),Mambago-B,Samal City,Deprived of Reason or Unconcious (Under the Influence of Liquior),rural,7.57,145,155,558,718,18,0,98,61,37,2,30,0,0
761,125.689,7.28437,16/05/2018,"Wed - May 16, 2018",21:42:00,Drug Related Incident (RA 9165),Cagangohan,Panabo City,Not Indicated,urban,18.74,1273,1112,"1,751",3929,41,2,511,326,186,12,245,1,2
762,125.706,7.314260000000001,16/05/2018,"Wed - May 16, 2018",23:40:00,Drug Related Incident (RA 9165),San Vicente,Panabo City,Not Indicated,urban,19.66,1335,1166,1837,4120,44,3,536,342,195,12,257,1,2
763,125.71,7.100339999999999,17/05/2018,"Thu - May 17, 2018",4:00:00,THEFT,Mambago-A,Samal City,Salisi (Akyat Bahay),rural,5.24,100,107,386,497,13,0,68,42,25,1,21,0,0
764,125.803,7.4513300000000005,17/05/2018,"Thu - May 17, 2018",3:00:00,ROBBERY,Magugpo Poblacion,Tagum City,Breaking and Entering,urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
765,125.77799999999999,7.444560000000001,17/05/2018,"Thu - May 17, 2018",11:10:00,ROBBERY,San Miguel (Camp 4),Tagum City,Bag/Purse Snatching,urban,13.32,"2,178","1,674","1,947","4,462",59,0,649,417,234,38,487,1,2
766,125.804,7.4348,17/05/2018,"Thu - May 17, 2018",16:00:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Mauling,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
767,125.81700000000001,7.3919,17/05/2018,"Thu - May 17, 2018",12:12:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,1349,1036,"1,206","2,763",37,0,402,258,145,24,302,1,1
768,125.78200000000001,7.459239999999999,17/05/2018,"Thu - May 17, 2018",17:40:00,MURDER,Mankilam,Tagum City,Shooting,urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
769,125.648,7.300489999999999,17/05/2018,"Thu - May 17, 2018",10:15:00,MURDER,Little Panay,Panabo City,Shooting,rural,3.31,225,196,309,694,7,0,90,58,33,2,43,0,0
770,125.588,7.40136,17/05/2018,"Thu - May 17, 2018",16:41:00,THEFT,A. O. Floirendo,Panabo City,Qualified Theft,urban,6.6,448,391,616,1383,15,1,180,115,66,4,86,0,1
771,125.789,7.499110000000001,17/05/2018,"Thu - May 17, 2018",15:00:00,THEFT,Cuambogan,Tagum City,Salisi,urban,8.16,"1,335","1,026","1,193","2,734",36,0,398,256,144,23,299,1,1
772,125.81700000000001,7.379339999999999,17/05/2018,"Thu - May 17, 2018",15:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Madaum,Tagum City,Forcibly Taken,urban,8.25,1349,1036,"1,206","2,763",37,0,402,258,145,24,302,1,1
773,125.685,7.27925,18/05/2018,"Fri - May 18, 2018",23:30:00,ROBBERY,Cagangohan,Panabo City,In an Uninhabited Place or in a Private Building,urban,18.74,1273,1112,"1,751",3929,41,2,511,326,186,12,245,1,2
774,125.68299999999999,7.3025,19/05/2018,"Sat - May 19, 2018",4:33:00,THEFT,Santo Niño (Pob.),Panabo City,Salisi,urban,5.89,400,350,551,1235,13,1,161,103,59,4,77,0,1
775,125.801,7.46088,19/05/2018,"Sat - May 19, 2018",11:00:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Stabbing/Hacking,urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
776,125.79,7.421069999999999,19/05/2018,"Sat - May 19, 2018",23:01:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Canocotan,Tagum City,Swpu (Stolen While Parked),urban,6.26,1023,786,915,"2,096",28,0,305,196,110,18,229,0,1
777,125.803,7.44665,20/05/2018,"Sun - May 20, 2018",9:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
778,125.806,7.43756,19/05/2018,"Sat - May 19, 2018",4:17:00,ROBBERY,Visayan Village,Tagum City,Crowbar/Destroying Lock,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
779,125.8,7.4598,21/05/2018,"Mon - May 21, 2018",0:35:00,Drug Related Incident (RA 9165),Magugpo West,Tagum City,Not Indicated,urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
780,125.779,7.3916,21/05/2018,"Mon - May 21, 2018",2:03:00,ROBBERY,San Isidro,Tagum City,Breaking and Entering,rural,3.69,603,463,539,1236,16,0,180,116,65,11,135,0,0
781,125.815,7.433160000000001,21/05/2018,"Mon - May 21, 2018",11:15:00,MURDER,Apokon,Tagum City,Shooting,urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
782,125.814,7.46097,21/05/2018,"Mon - May 21, 2018",21:00:00,ROBBERY,Magugpo North,Tagum City,With Violence Against or Intimidation of Persons,urban,7.19,"1,175",903,"1,051","2,408",32,0,350,225,126,21,263,1,1
783,125.67399999999999,7.2957,21/05/2018,"Mon - May 21, 2018",17:20:00,Drug Related Incident (RA 9165),Gredu (Pob.),Panabo City,Not Indicated,urban,22.51,1528,1335,"2,103","4,718",50,3,614,392,224,14,295,1,3
784,125.805,7.450139999999999,22/05/2018,"Tue - May 22, 2018",0:46:00,PHYSICAL INJURIES,Magugpo Poblacion,Tagum City,Shooting,urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
785,125.79799999999999,7.46105,23/05/2018,"Wed - May 23, 2018",0:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
786,125.806,7.44722,22/05/2018,"Tue - May 22, 2018",15:25:00,MURDER,Magugpo Poblacion,Tagum City,Shooting,urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
787,125.865,7.490880000000001,23/05/2018,"Wed - May 23, 2018",6:15:00,PHYSICAL INJURIES,La Filipina,Tagum City,Shooting,urban,11.84,"1,936","1,487","1,731","3,966",52,0,577,371,208,34,433,1,1
788,125.804,7.44968,23/05/2018,"Wed - May 23, 2018",13:00:00,THEFT,Magugpo Poblacion,Tagum City,Pick-Pocketing,urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
789,125.816,7.441330000000001,19/05/2018,"Sat - May 19, 2018",8:00:00,PHYSICAL INJURIES,Bincungan,Tagum City,Hacking,rural,3.25,532,409,475,"1,089",14,0,158,102,57,9,119,0,0
790,125.804,7.44614,24/05/2018,"Thu - May 24, 2018",8:30:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
791,125.802,7.4591199999999995,24/05/2018,"Thu - May 24, 2018",4:30:00,ROBBERY,Magugpo West,Tagum City,Breaking and Entering,urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
792,125.79,7.498189999999999,12/05/2018,"Sat - May 12, 2018",10:00:00,RAPE (Art. 266-A RC & R.A.8353),Cuambogan,Tagum City,"Force, Threat and Intimidation",urban,8.16,"1,335","1,026","1,193","2,734",36,0,398,256,144,23,299,1,1
793,125.666,7.30665,24/05/2018,"Thu - May 24, 2018",23:00:00,THEFT,New Visayas,Panabo City,Plain Theft,urban,22.54,"1,530","1,337","2,106","4,724",50,3,615,392,224,14,295,1,3
794,125.807,7.434069999999999,25/05/2018,"Fri - May 25, 2018",16:00:00,ROBBERY,Visayan Village,Tagum City,Hold-Up W/ Gun,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
795,125.801,7.429180000000001,25/05/2018,"Fri - May 25, 2018",20:00:00,ROBBERY,Visayan Village,Tagum City,Akyat Bahay,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
796,125.807,7.44871,26/05/2018,"Sat - May 26, 2018",13:00:00,THEFT,Mankilam,Tagum City,Salisi,urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
797,125.774,7.4438,26/05/2018,"Sat - May 26, 2018",11:00:00,THEFT,San Miguel (Camp 4),Tagum City,Salisi (Akyat Bahay),urban,13.32,"2,178","1,674","1,947","4,462",59,0,649,417,234,38,487,1,2
798,125.802,7.454089999999999,26/05/2018,"Sat - May 26, 2018",14:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
799,125.8,7.461139999999999,26/05/2018,"Sat - May 26, 2018",16:00:00,THEFT,Magugpo West,Tagum City,Salisi (Cellphone),urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
800,125.803,7.43548,27/05/2018,"Sun - May 27, 2018",4:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
801,125.802,7.42905,26/05/2018,"Sat - May 26, 2018",19:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
802,125.775,7.44375,27/05/2018,"Sun - May 27, 2018",19:30:00,PHYSICAL INJURIES,San Miguel (Camp 4),Tagum City,Hacking,urban,13.32,"2,178","1,674","1,947","4,462",59,0,649,417,234,38,487,1,2
803,125.801,7.44292,28/05/2018,"Mon - May 28, 2018",3:00:00,ROBBERY,Magugpo South,Tagum City,Snatching,urban,8.33,"1,363","1,047","1,218","2,791",37,0,406,261,147,24,305,1,1
804,125.803,7.446330000000001,28/05/2018,"Mon - May 28, 2018",0:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
805,125.679,7.3263300000000005,22/05/2018,"Tue - May 22, 2018",3:00:00,RAPE (Art. 266-A RC & R.A.8353),Quezon,Panabo City,"Force, Threat and Intimidation",rural,6.33,429,375,591,"1,326",14,1,173,110,63,4,83,0,1
806,125.818,7.3923,28/05/2018,"Mon - May 28, 2018",15:25:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,1349,1036,"1,206","2,763",37,0,402,258,145,24,302,1,1
807,125.802,7.45856,29/05/2018,"Tue - May 29, 2018",3:30:00,ROBBERY,Magugpo West,Tagum City,Destroying Window,urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
808,125.76799999999999,7.41016,29/05/2018,"Tue - May 29, 2018",11:33:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Canocotan,Tagum City,Swpu (Stolen While Parked),urban,6.26,1023,786,915,"2,096",28,0,305,196,110,18,229,0,1
809,125.75200000000001,7.482239999999999,30/05/2018,"Wed - May 30, 2018",0:15:00,ROBBERY,Pagsabangan,Tagum City,With Violence Against or Intimidation of Persons,rural,4.04,660,507,590,"1,353",18,0,197,127,71,12,148,0,1
810,125.77799999999999,7.445310000000001,29/05/2018,"Tue - May 29, 2018",21:00:00,MURDER,San Miguel (Camp 4),Tagum City,Shooting,urban,13.32,"2,178","1,674","1,947","4,462",59,0,649,417,234,38,487,1,2
811,125.79700000000001,7.477860000000001,29/05/2018,"Tue - May 29, 2018",23:00:00,ROBBERY,La Filipina,Tagum City,Destroying Window,urban,11.84,"1,936","1,487","1,731","3,966",52,0,577,371,208,34,433,1,1
812,125.79899999999999,7.45903,29/05/2018,"Tue - May 29, 2018",23:00:00,ROBBERY,Magugpo West,Tagum City,Breaking and Entering,urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
813,125.709,7.10123,31/05/2018,"Thu - May 31, 2018",20:50:00,Drug Related Incident (RA 9165),Mambago-A,Samal City,Not Indicated,rural,5.24,100,107,386,497,13,0,68,42,25,1,21,0,0
814,125.773,7.443460000000001,31/05/2018,"Thu - May 31, 2018",11:45:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),urban,13.32,"2,178","1,674","1,947","4,462",59,0,649,417,234,38,487,1,2
