,lng,lat,date,customdate,time,crime,barangay,city,modus,placetype,land area sq km,"Labor,Employed","Labor,Employed,female","Labor,Employed,male","Labor,In the Labor Force","Labor,In the Labor Force,female","Labor,In the Labor Force,male","Labor,Not in the Labor Force","Labor,Not in the Labor Force,female","Labor,Not in the Labor Force,male","Labor,Underemployed","Labor,Unemployed","Labor,Unemployed,female","Labor,Unemployed,male"
660,125.786,7.49945,05/04/2018,"Thu - Apr 5, 2018",18:40:00,MURDER,Cuambogan,Tagum City,Shooting,urban,8.16,4377,1538,2839,4625,1629,2996,3136,2142,994,675,248,91,157
661,125.79700000000001,7.4469899999999996,05/04/2018,"Thu - Apr 5, 2018",23:00:00,ROBBERY,Magugpo South,Tagum City,Breaking and Entering,urban,8.33,4468,1569,2898,4721,1663,3058,3201,2186,1014,689,253,93,160
662,125.611,7.40207,06/04/2018,"Fri - Apr 6, 2018",15:10:00,THEFT,A. O. Floirendo,Panabo City,Plain Theft,urban,6.6,1929,678,1251,2039,718,1321,1382,944,438,297,109,40,69
663,125.556,7.25335,06/04/2018,"Fri - Apr 6, 2018",16:25:00,HOMICIDE,Santa Cruz,Panabo City,Stabbing/Hacking,rural,1.66,486,171,315,513,181,333,348,238,110,75,28,10,17
664,125.686,7.306,07/04/2018,"Sat - Apr 7, 2018",17:30:00,THEFT,Santo Niño (Pob.),Panabo City,Shoplifting,urban,5.89,1724,606,1118,1822,641,1180,1235,844,391,266,98,36,62
665,125.68,7.3007800000000005,07/04/2018,"Sat - Apr 7, 2018",19:43:00,MURDER,Gredu (Pob.),Panabo City,Shooting,urban,22.51,6583,2313,4270,6956,2450,4506,4716,3222,1495,1015,373,137,236
666,125.79899999999999,7.44682,06/04/2018,"Fri - Apr 6, 2018",0:00:00,ROBBERY,Nueva Fuerza,Tagum City,Hold-Up W/ Gun,rural,1.5,805,283,522,851,300,551,577,394,183,124,46,17,29
667,125.79799999999999,7.423710000000001,06/04/2018,"Fri - Apr 6, 2018",19:20:00,MURDER,Visayan Village,Tagum City,Shooting,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
668,125.803,7.45914,07/04/2018,"Sat - Apr 7, 2018",21:00:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
669,125.771,7.37907,08/04/2018,"Sun - Apr 8, 2018",3:19:00,PHYSICAL INJURIES,Madaum,Tagum City,Shooting,urban,8.25,4422,1553,2868,4672,1645,3027,3168,2164,1004,682,251,92,159
670,125.80799999999999,7.418880000000001,08/04/2018,"Sun - Apr 8, 2018",3:00:00,THEFT,Canocotan,Tagum City,Plain Theft,urban,6.26,3356,1179,2177,3546,1249,2297,2404,1642,762,517,190,70,120
671,125.819,7.43697,09/04/2018,"Mon - Apr 9, 2018",9:25:00,MURDER,Apokon,Tagum City,Shooting,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
672,125.823,7.45631,10/04/2018,"Tue - Apr 10, 2018",4:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
673,125.78,7.461239999999999,09/04/2018,"Mon - Apr 9, 2018",13:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
674,125.796,7.4336899999999995,08/04/2018,"Sun - Apr 8, 2018",5:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
675,125.682,7.300610000000001,10/04/2018,"Tue - Apr 10, 2018",16:40:00,Drug Related Incident (RA 9165),New Pandan (Pob.),Panabo City,Not Indicated,urban,9.03,2641,928,1713,2790,983,1808,1892,1292,600,407,150,55,95
676,125.679,7.121630000000001,11/04/2018,"Wed - Apr 11, 2018",7:15:00,THEFT,Kinawitnon,Samal City,Salisi (Cellphone),rural,5.64,792,278,513,836,295,542,567,387,180,122,45,16,28
677,125.76700000000001,7.40607,06/04/2018,"Fri - Apr 6, 2018",10:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Canocotan,Tagum City,Swpu (Stolen While Parked),urban,6.26,3356,1179,2177,3546,1249,2297,2404,1642,762,517,190,70,120
678,125.802,7.45178,12/04/2018,"Thu - Apr 12, 2018",9:30:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
679,125.80799999999999,7.38007,12/04/2018,"Thu - Apr 12, 2018",20:45:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,4422,1553,2868,4672,1645,3027,3168,2164,1004,682,251,92,159
680,125.802,7.44552,13/04/2018,"Fri - Apr 13, 2018",1:55:00,MURDER,Magugpo South,Tagum City,Shooting,urban,8.33,4468,1569,2898,4721,1663,3058,3201,2186,1014,689,253,93,160
681,125.67200000000001,7.30605,13/04/2018,"Fri - Apr 13, 2018",16:00:00,PHYSICAL INJURIES,New Visayas,Panabo City,Mauling,urban,22.54,6592,2316,4276,6966,2453,4513,4723,3226,1497,1016,374,137,236
682,125.649,7.27893,14/04/2018,"Sat - Apr 14, 2018",20:00:00,MURDER,Upper Licanan,Panabo City,Shooting,rural,2.16,632,222,410,668,235,433,453,309,143,97,36,13,23
683,125.79299999999999,7.500030000000001,15/04/2018,"Sun - Apr 15, 2018",2:00:00,ROBBERY,Cuambogan,Tagum City,With Violence Against or Intimidation of Persons,urban,8.16,4377,1538,2839,4625,1629,2996,3136,2142,994,675,248,91,157
684,125.79899999999999,7.385339999999999,14/04/2018,"Sat - Apr 14, 2018",13:43:00,MURDER,Madaum,Tagum City,Shooting,urban,8.25,4422,1553,2868,4672,1645,3027,3168,2164,1004,682,251,92,159
685,125.814,7.451569999999999,14/04/2018,"Sat - Apr 14, 2018",16:50:00,THEFT,Magugpo East,Tagum City,Shoplifting,urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
686,125.809,7.37892,16/04/2018,"Mon - Apr 16, 2018",20:55:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,4422,1553,2868,4672,1645,3027,3168,2164,1004,682,251,92,159
687,125.751,7.09318,15/04/2018,"Sun - Apr 15, 2018",16:00:00,PHYSICAL INJURIES,Tagbitan-Ag,Samal City,Shooting,rural,6.24,876,308,568,925,326,600,627,429,199,135,50,18,31
688,125.681,7.30036,17/04/2018,"Tue - Apr 17, 2018",11:15:00,PHYSICAL INJURIES,New Pandan (Pob.),Panabo City,Shooting,urban,9.03,2641,928,1713,2790,983,1808,1892,1292,600,407,150,55,95
689,125.689,7.3178399999999995,03/04/2018,"Tue - Apr 3, 2018",12:00:00,RAPE (Art. 266-A RC & R.A.8353),Salvacion,Panabo City,"Force, Threat and Intimidation",urban,12.95,3789,1331,2458,4003,1410,2594,2714,1854,860,584,215,79,136
690,125.805,7.44727,15/04/2018,"Sun - Apr 15, 2018",3:00:00,PHYSICAL INJURIES,Magugpo Poblacion,Tagum City,Mauling,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
691,125.816,7.45535,17/04/2018,"Tue - Apr 17, 2018",9:43:00,THEFT,Magugpo North,Tagum City,Salisi,urban,7.19,3854,1354,2500,4072,1434,2638,2761,1886,875,594,218,80,138
692,125.68299999999999,7.3090399999999995,19/04/2018,"Thu - Apr 19, 2018",3:30:00,MURDER,San Francisco (Pob.),Panabo City,Stabbing/Hacking,urban,17.46,5106,1794,3312,5396,1900,3495,3658,2499,1159,787,289,106,183
693,125.714,7.0783,18/04/2018,"Wed - Apr 18, 2018",9:00:00,THEFT,Peñaplata (Pob.),Samal City,Salisi (Others),urban,17.42,2446,859,1587,2585,910,1674,1752,1197,555,377,139,51,88
694,125.814,7.4455,19/04/2018,"Thu - Apr 19, 2018",2:35:00,ROBBERY,Apokon,Tagum City,Breaking and Entering,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
695,125.79799999999999,7.46024,19/04/2018,"Thu - Apr 19, 2018",4:27:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
696,125.823,7.4358,19/04/2018,"Thu - Apr 19, 2018",16:50:00,Drug Related Incident (RA 9165),Magugpo West,Tagum City,Not Indicated,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
697,125.625,7.27597,19/04/2018,"Thu - Apr 19, 2018",10:00:00,THEFT,Upper Licanan,Panabo City,Plain Theft,rural,2.16,632,222,410,668,235,433,453,309,143,97,36,13,23
698,125.822,7.43465,20/04/2018,"Fri - Apr 20, 2018",9:00:00,THEFT,Apokon,Tagum City,Salisi,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
699,125.76799999999999,7.0049399999999995,20/04/2018,"Fri - Apr 20, 2018",18:00:00,RAPE (Art. 266-A RC & R.A.8353),Tagbaobo,Samal City,Deprived of Reason or Unconcious (Under the Influence of Liquior),rural,6.23,874,307,567,924,325,598,626,428,198,135,50,18,31
700,125.79700000000001,7.43469,20/04/2018,"Fri - Apr 20, 2018",15:54:00,MURDER,Visayan Village,Tagum City,Shooting,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
701,125.791,7.4199399999999995,22/04/2018,"Sun - Apr 22, 2018",13:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
702,125.699,7.162000000000001,20/04/2018,"Fri - Apr 20, 2018",10:00:00,THEFT,Tambo,Samal City,Qualified Theft,rural,12.49,1754,616,1138,1853,653,1200,1256,858,398,270,99,37,63
703,125.583,7.39668,22/04/2018,"Sun - Apr 22, 2018",10:45:00,THEFT,A. O. Floirendo,Panabo City,Qualified Theft,urban,6.6,1929,678,1251,2039,718,1321,1382,944,438,297,109,40,69
704,125.773,7.4676100000000005,23/04/2018,"Mon - Apr 23, 2018",4:20:00,PHYSICAL INJURIES,Mankilam,Tagum City,Shooting,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
705,125.59,7.347989999999999,22/04/2018,"Sun - Apr 22, 2018",18:30:00,MURDER,New Malaga (Dalisay),Panabo City,Stabbing/Hacking,rural,2.5,730,257,474,772,272,500,523,357,166,113,41,15,26
706,125.775,7.46373,23/04/2018,"Mon - Apr 23, 2018",3:20:00,THEFT,Mankilam,Tagum City,Salisi (Others),urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
707,125.66799999999999,7.307980000000001,22/04/2018,"Sun - Apr 22, 2018",21:00:00,MURDER,New Visayas,Panabo City,Stabbing/Hacking,urban,22.54,6592,2316,4276,6966,2453,4513,4723,3226,1497,1016,374,137,236
708,125.84700000000001,7.475789999999999,18/04/2018,"Wed - Apr 18, 2018",12:00:00,RAPE (Art. 266-A RC & R.A.8353),Magdum,Tagum City,"Force, Threat and Intimidation",urban,7.86,4214,1480,2733,4452,1568,2884,3019,2062,957,650,239,88,151
709,125.792,7.45384,23/04/2018,"Mon - Apr 23, 2018",21:00:00,ROBBERY,Mankilam,Tagum City,Akyat Bahay,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
710,125.80799999999999,7.3796800000000005,24/04/2018,"Tue - Apr 24, 2018",13:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,4422,1553,2868,4672,1645,3027,3168,2164,1004,682,251,92,159
711,125.68299999999999,7.30047,24/04/2018,"Tue - Apr 24, 2018",16:50:00,THEFT,New Pandan (Pob.),Panabo City,Salisi (Others),urban,9.03,2641,928,1713,2790,983,1808,1892,1292,600,407,150,55,95
712,125.698,7.18355,24/04/2018,"Tue - Apr 24, 2018",10:20:00,THEFT,Camudmud,Samal City,Salisi (Others),rural,7.33,1029,361,667,1087,383,704,737,503,234,159,58,21,37
713,125.801,7.4341800000000005,25/04/2018,"Wed - Apr 25, 2018",21:05:00,Drug Related Incident (RA 9165),Visayan Village,Tagum City,Not Indicated,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
714,125.714,7.077939999999999,26/04/2018,"Thu - Apr 26, 2018",12:10:00,Vehicular Traffic Accident,Peñaplata (Pob.),Samal City,Not Indicated,urban,17.42,2446,859,1587,2585,910,1674,1752,1197,555,377,139,51,88
715,125.70100000000001,7.07747,27/04/2018,"Fri - Apr 27, 2018",0:10:00,THEFT,San Miguel (Magamono),Samal City,Salisi (Akyat Bahay),rural,4.7,660,232,428,697,245,451,473,323,150,102,37,14,24
716,125.586,7.310110000000001,26/04/2018,"Thu - Apr 26, 2018",17:00:00,PHYSICAL INJURIES,Kauswagan,Panabo City,Stabbing/Hacking,rural,1.93,565,198,366,597,210,387,405,276,128,87,32,12,20
717,125.779,6.96668,29/04/2018,"Sun - Apr 29, 2018",0:22:00,THEFT,Kanaan,Samal City,Salisi (Others),rural,4.14,582,204,377,615,216,398,417,285,132,90,33,12,21
718,125.82700000000001,7.4215800000000005,28/04/2018,"Sat - Apr 28, 2018",2:30:00,THEFT,Apokon,Tagum City,Salisi,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
719,125.794,7.504160000000001,28/04/2018,"Sat - Apr 28, 2018",20:00:00,PHYSICAL INJURIES,Nueva Fuerza,Tagum City,Hacking,rural,1.5,805,283,522,851,300,551,577,394,183,124,46,17,29
720,125.818,7.45982,29/04/2018,"Sun - Apr 29, 2018",0:50:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo North,Tagum City,Swpu (Stolen While Parked),urban,7.19,3854,1354,2500,4072,1434,2638,2761,1886,875,594,218,80,138
721,125.68299999999999,7.3101899999999995,01/05/2018,"Tue - May 1, 2018",22:00:00,Drug Related Incident (RA 9165),San Francisco (Pob.),Panabo City,Not Indicated,urban,17.46,5106,1794,3312,5396,1900,3495,3658,2499,1159,787,289,106,183
722,125.794,7.4913300000000005,01/05/2018,"Tue - May 1, 2018",3:30:00,PHYSICAL INJURIES,Cuambogan,Tagum City,Stabbing/Hacking,urban,8.16,4377,1538,2839,4625,1629,2996,3136,2142,994,675,248,91,157
723,125.8,7.4608,02/05/2018,"Wed - May 2, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
724,125.824,7.42703,02/05/2018,"Wed - May 2, 2018",23:35:00,Drug Related Incident (RA 9165),Apokon,Tagum City,Not Indicated,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
725,125.824,7.4508600000000005,03/05/2018,"Thu - May 3, 2018",4:15:00,THEFT,Magugpo East,Tagum City,Salisi (Establishment),urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
726,125.802,7.44718,03/05/2018,"Thu - May 3, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
727,125.792,7.42639,03/05/2018,"Thu - May 3, 2018",13:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
728,125.689,7.137980000000001,05/05/2018,"Sat - May 5, 2018",7:55:00,THEFT,Miranda (Pob.),Samal City,Salisi (Cellphone),urban,20.32,2854,1002,1851,3015,1062,1953,2044,1397,648,440,162,59,102
729,125.74600000000001,7.1607199999999995,05/05/2018,"Sat - May 5, 2018",13:05:00,THEFT,Balet,Samal City,Salisi (Others),rural,8.25,1159,407,752,1225,431,793,830,567,263,179,66,24,42
730,125.818,7.37392,05/05/2018,"Sat - May 5, 2018",5:20:00,ROBBERY,Madaum,Tagum City,Breaking and Entering,urban,8.25,4422,1553,2868,4672,1645,3027,3168,2164,1004,682,251,92,159
731,125.801,7.452780000000001,06/05/2018,"Sun - May 6, 2018",15:00:00,THEFT,Magugpo Poblacion,Tagum City,Pick-Pocketing,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
732,125.796,7.4586,07/05/2018,"Mon - May 7, 2018",3:00:00,THEFT,Magugpo West,Tagum City,Salisi (Akyat Bahay),urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
733,125.804,7.43354,07/05/2018,"Mon - May 7, 2018",4:00:00,THEFT,Visayan Village,Tagum City,Salisi (Akyat Bahay),urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
734,125.805,7.4759899999999995,02/05/2018,"Wed - May 2, 2018",17:00:00,RAPE (Art. 266-A RC & R.A.8353),La Filipina,Tagum City,"Force, Threat and Intimidation",urban,11.84,6348,2230,4118,6707,2362,4345,4548,3106,1441,979,360,132,228
735,125.805,7.4485600000000005,07/05/2018,"Mon - May 7, 2018",20:30:00,THEFT,Magugpo Poblacion,Tagum City,Pick-Pocketing,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
736,125.803,7.448060000000001,07/05/2018,"Mon - May 7, 2018",21:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
737,125.669,7.113519999999999,07/05/2018,"Mon - May 7, 2018",1:00:00,Drug Related Incident (RA 9165),Caliclic (Dangca-An),Samal City,Not Indicated,urban,6.81,956,336,620,1010,356,654,685,468,217,147,54,20,34
738,125.804,7.45907,08/05/2018,"Tue - May 8, 2018",10:00:00,THEFT,Magugpo West,Tagum City,Salisi,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
739,125.81700000000001,7.392239999999999,08/05/2018,"Tue - May 8, 2018",6:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,4422,1553,2868,4672,1645,3027,3168,2164,1004,682,251,92,159
740,125.76799999999999,7.46697,27/03/2018,"Tue - Mar 27, 2018",19:30:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
741,125.775,7.46369,27/03/2018,"Tue - Mar 27, 2018",20:30:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
742,125.834,7.46909,08/05/2018,"Tue - May 8, 2018",4:00:00,ROBBERY,Magdum,Tagum City,Destroying Window,urban,7.86,4214,1480,2733,4452,1568,2884,3019,2062,957,650,239,88,151
743,125.79799999999999,7.44635,09/05/2018,"Wed - May 9, 2018",0:45:00,PHYSICAL INJURIES,Magugpo South,Tagum City,Stabbing/Hacking,urban,8.33,4468,1569,2898,4721,1663,3058,3201,2186,1014,689,253,93,160
744,125.8,7.44727,09/05/2018,"Wed - May 9, 2018",3:00:00,ROBBERY,Magugpo South,Tagum City,Breaking and Entering,urban,8.33,4468,1569,2898,4721,1663,3058,3201,2186,1014,689,253,93,160
745,125.79899999999999,7.44727,09/05/2018,"Wed - May 9, 2018",3:00:00,ROBBERY,Magugpo South,Tagum City,Breaking and Entering,urban,8.33,4468,1569,2898,4721,1663,3058,3201,2186,1014,689,253,93,160
746,125.723,7.05991,09/05/2018,"Wed - May 9, 2018",8:20:00,ROBBERY,Cawag,Samal City,Destroying Window,rural,7.39,1037,364,673,1096,386,710,743,508,235,160,59,22,37
747,125.79899999999999,7.47841,06/05/2018,"Sun - May 6, 2018",12:45:00,PHYSICAL INJURIES,La Filipina,Tagum City,Mauling,urban,11.84,6348,2230,4118,6707,2362,4345,4548,3106,1441,979,360,132,228
748,125.807,7.4499699999999995,10/05/2018,"Thu - May 10, 2018",5:10:00,MURDER,Magugpo Poblacion,Tagum City,Shooting,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
749,125.79,7.4992,10/05/2018,"Thu - May 10, 2018",20:40:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Cuambogan,Tagum City,Forcibly Taken,urban,8.16,4377,1538,2839,4625,1629,2996,3136,2142,994,675,248,91,157
750,125.816,7.461689999999999,12/05/2018,"Sat - May 12, 2018",3:30:00,THEFT,Magugpo West,Tagum City,Plain Theft,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
751,125.814,7.4496899999999995,12/05/2018,"Sat - May 12, 2018",10:00:00,THEFT,Magugpo East,Tagum City,Salisi (Cellphone),urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
752,125.77,7.44335,12/05/2018,"Sat - May 12, 2018",4:20:00,THEFT,San Miguel (Camp 4),Tagum City,Salisi (Establishment),urban,13.32,7142,2509,4633,7547,2658,4889,5117,3495,1622,1101,405,149,256
753,125.77,7.410010000000001,12/05/2018,"Sat - May 12, 2018",17:00:00,Drug Related Incident (RA 9165),Canocotan,Tagum City,Not Indicated,urban,6.26,3356,1179,2177,3546,1249,2297,2404,1642,762,517,190,70,120
754,125.835,7.4188,13/05/2018,"Sun - May 13, 2018",14:52:00,Drug Related Incident (RA 9165),Apokon,Tagum City,Not Indicated,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
755,125.816,7.392639999999999,11/05/2018,"Fri - May 11, 2018",4:10:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,4422,1553,2868,4672,1645,3027,3168,2164,1004,682,251,92,159
756,125.666,7.33435,15/05/2018,"Tue - May 15, 2018",16:00:00,PHYSICAL INJURIES,Quezon,Panabo City,Stabbing/Hacking,rural,6.33,1850,650,1200,1955,688,1266,1325,905,420,285,105,39,66
757,125.649,7.281630000000001,16/05/2018,"Wed - May 16, 2018",4:00:00,PHYSICAL INJURIES,Maduao,Panabo City,Hacking,rural,4.24,1239,435,804,1309,461,848,888,606,281,191,70,26,44
758,125.78299999999999,7.459969999999999,16/05/2018,"Wed - May 16, 2018",13:00:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
759,125.82799999999999,7.42295,17/05/2018,"Thu - May 17, 2018",2:22:00,MURDER,Apokon,Tagum City,Shooting,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
760,125.69200000000001,7.1113100000000005,16/05/2018,"Wed - May 16, 2018",11:00:00,RAPE (Art. 266-A RC & R.A.8353),Mambago-B,Samal City,Deprived of Reason or Unconcious (Under the Influence of Liquior),rural,7.57,1062,373,689,1123,395,727,761,520,241,164,60,22,38
761,125.689,7.28437,16/05/2018,"Wed - May 16, 2018",21:42:00,Drug Related Incident (RA 9165),Cagangohan,Panabo City,Not Indicated,urban,18.74,5482,1926,3556,5793,2040,3753,3928,2683,1245,845,311,114,197
762,125.706,7.314260000000001,16/05/2018,"Wed - May 16, 2018",23:40:00,Drug Related Incident (RA 9165),San Vicente,Panabo City,Not Indicated,urban,19.66,5750,2020,3730,6076,2140,3936,4119,2814,1306,886,326,120,206
763,125.71,7.100339999999999,17/05/2018,"Thu - May 17, 2018",4:00:00,THEFT,Mambago-A,Samal City,Salisi (Akyat Bahay),rural,5.24,735,258,477,777,274,503,527,360,167,113,42,15,26
764,125.803,7.4513300000000005,17/05/2018,"Thu - May 17, 2018",3:00:00,ROBBERY,Magugpo Poblacion,Tagum City,Breaking and Entering,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
765,125.77799999999999,7.444560000000001,17/05/2018,"Thu - May 17, 2018",11:10:00,ROBBERY,San Miguel (Camp 4),Tagum City,Bag/Purse Snatching,urban,13.32,7142,2509,4633,7547,2658,4889,5117,3495,1622,1101,405,149,256
766,125.804,7.4348,17/05/2018,"Thu - May 17, 2018",16:00:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Mauling,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
767,125.81700000000001,7.3919,17/05/2018,"Thu - May 17, 2018",12:12:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,4422,1553,2868,4672,1645,3027,3168,2164,1004,682,251,92,159
768,125.78200000000001,7.459239999999999,17/05/2018,"Thu - May 17, 2018",17:40:00,MURDER,Mankilam,Tagum City,Shooting,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
769,125.648,7.300489999999999,17/05/2018,"Thu - May 17, 2018",10:15:00,MURDER,Little Panay,Panabo City,Shooting,rural,3.31,969,340,628,1023,360,663,694,474,220,149,55,20,35
770,125.588,7.40136,17/05/2018,"Thu - May 17, 2018",16:41:00,THEFT,A. O. Floirendo,Panabo City,Qualified Theft,urban,6.6,1929,678,1251,2039,718,1321,1382,944,438,297,109,40,69
