,lng,lat,date,customdate,time,crime,barangay,city,modus,placetype,land area sq km,"Poverty,poverty incidence by employed","Poverty,poverty incidence by household","Poverty,poverty incidence by population","Poverty,poverty incidence by unemployed"
148,125.771,7.4429,09/09/2017,"Sat - Sep 9, 2017",3:30:00,ROBBERY,San Miguel (Camp 4),Tagum City,With Violence Against or Intimidation of Persons,urban,13.32,1232,686,3908,69
149,125.818,7.4392,09/09/2017,"Sat - Sep 9, 2017",5:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,2115,1178,6712,119
150,125.773,7.4435199999999995,09/09/2017,"Sat - Sep 9, 2017",7:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),urban,13.32,1232,686,3908,69
151,125.804,7.44756,09/09/2017,"Sat - Sep 9, 2017",20:01:00,Drug Related Incident (RA 9165),Canocotan,Tagum City,Not Indicated,urban,6.26,579,322,1836,32
152,125.821,7.4492,09/09/2017,"Sat - Sep 9, 2017",7:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),urban,11.1,1026,571,3256,57
153,125.803,7.4462,10/09/2017,"Sun - Sep 10, 2017",1:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,225,125,714,13
154,125.77799999999999,7.46243,10/09/2017,"Sun - Sep 10, 2017",4:30:00,ROBBERY,Mankilam,Tagum City,Breaking and Entering,urban,29.97,2771,1543,8792,155
155,125.819,7.4398800000000005,10/09/2017,"Sun - Sep 10, 2017",22:00:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Sharp Object,urban,22.88,2115,1178,6712,119
156,125.79299999999999,7.492389999999999,10/09/2017,"Sun - Sep 10, 2017",18:30:00,ROBBERY,Cuambogan,Tagum City,Crowbar/Destroying Lock,urban,8.16,755,420,2395,42
157,125.68700000000001,7.06698,11/09/2017,"Mon - Sep 11, 2017",0:00:00,THEFT,Catagman,Samal City,Salisi (Establishment),rural,3.71,89,56,295,5
158,125.81200000000001,7.44905,11/09/2017,"Mon - Sep 11, 2017",10:35:00,THEFT,Magugpo East,Tagum City,Shoplifting,urban,11.1,1026,571,3256,57
159,125.67200000000001,7.08518,11/09/2017,"Mon - Sep 11, 2017",19:00:00,RAPE (Art. 266-A RC & R.A.8353),Limao,Samal City,"Force, Threat and Intimidation",rural,7.13,172,107,567,10
160,125.686,7.305619999999999,11/09/2017,"Mon - Sep 11, 2017",17:30:00,THEFT,Santo Niño (Pob.),Panabo City,Shoplifting,urban,5.89,298,171,974,17
161,125.804,7.4320699999999995,12/09/2017,"Tue - Sep 12, 2017",4:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,2866,1596,9093,161
162,125.789,7.45765,12/09/2017,"Tue - Sep 12, 2017",5:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,2771,1543,8792,155
163,125.805,7.45097,12/09/2017,"Tue - Sep 12, 2017",15:00:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,225,125,714,13
164,125.822,7.4504600000000005,12/09/2017,"Tue - Sep 12, 2017",22:00:00,RAPE (Art. 266-A RC & R.A.8353),Magugpo East,Tagum City,"Force, Threat and Intimidation",urban,11.1,1026,571,3256,57
165,125.824,7.42122,13/09/2017,"Wed - Sep 13, 2017",2:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,2115,1178,6712,119
166,125.802,7.4565,14/09/2017,"Thu - Sep 14, 2017",4:30:00,ROBBERY,Magugpo West,Tagum City,Cellphone Snatching,urban,10.74,993,553,3151,56
167,125.802,7.47335,14/09/2017,"Thu - Sep 14, 2017",17:45:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,La Filipina,Tagum City,Swpu (Stolen While Parked),urban,11.84,1095,609,3473,61
168,125.68799999999999,7.131639999999999,15/09/2017,"Fri - Sep 15, 2017",0:25:00,MURDER,Moncado (Pob.),Samal City,Shooting,rural,10.7,258,160,850,14
169,125.76,7.051019999999999,16/09/2017,"Sat - Sep 16, 2017",15:10:00,PHYSICAL INJURIES,Tagbay,Samal City,Mauling,rural,4.02,97,60,319,5
170,125.67,7.3017,16/09/2017,"Sat - Sep 16, 2017",10:32:00,Drug Related Incident (RA 9165),New Visayas,Panabo City,Not Indicated,urban,22.54,1139,654,3725,64
171,125.681,7.29953,16/09/2017,"Sat - Sep 16, 2017",18:00:00,Drug Related Incident (RA 9165),New Pandan (Pob.),Panabo City,Not Indicated,urban,9.03,456,262,1492,26
172,125.804,7.44614,16/09/2017,"Sat - Sep 16, 2017",16:05:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,225,125,714,13
173,125.802,7.46184,16/09/2017,"Sat - Sep 16, 2017",19:20:00,Vehicular Traffic Accident,Magugpo West,Tagum City,Not Indicated,urban,10.74,993,553,3151,56
174,125.81299999999999,7.44505,17/09/2017,"Sun - Sep 17, 2017",3:20:00,Vehicular Traffic Accident,Apokon,Tagum City,Not Indicated,urban,22.88,2115,1178,6712,119
175,125.804,7.44905,17/09/2017,"Sun - Sep 17, 2017",12:45:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,225,125,714,13
176,125.74700000000001,7.374110000000001,17/09/2017,"Sun - Sep 17, 2017",16:20:00,Vehicular Traffic Accident,Liboganon,Tagum City,Not Indicated,rural,1.75,162,90,514,9
177,125.805,7.4325399999999995,17/09/2017,"Sun - Sep 17, 2017",22:11:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Shooting,urban,31.0,2866,1596,9093,161
178,125.77600000000001,7.44433,18/09/2017,"Mon - Sep 18, 2017",4:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),urban,13.32,1232,686,3908,69
179,125.803,7.4321399999999995,18/09/2017,"Mon - Sep 18, 2017",5:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,2866,1596,9093,161
180,125.824,7.4178,18/09/2017,"Mon - Sep 18, 2017",23:03:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Sharp Object,urban,22.88,2115,1178,6712,119
181,125.749,7.12666,18/09/2017,"Mon - Sep 18, 2017",5:00:00,HOMICIDE,San Antonio,Samal City,Stabbing/Hacking,rural,5.99,145,90,476,8
182,125.82,7.438839999999999,19/09/2017,"Tue - Sep 19, 2017",20:45:00,ROBBERY,Apokon,Tagum City,Snatching,urban,22.88,2115,1178,6712,119
183,125.71700000000001,7.07981,19/09/2017,"Tue - Sep 19, 2017",22:40:00,PHYSICAL INJURIES,Peñaplata (Pob.),Samal City,Stabbing/Hacking,urban,17.42,420,261,1384,24
184,125.779,7.462289999999999,20/09/2017,"Wed - Sep 20, 2017",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,2771,1543,8792,155
185,125.69,7.3063,20/09/2017,"Wed - Sep 20, 2017",18:30:00,Drug Related Incident (RA 9165),Santo Niño (Pob.),Panabo City,Not Indicated,urban,5.89,298,171,974,17
186,125.80799999999999,7.44535,20/09/2017,"Wed - Sep 20, 2017",23:38:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Forcibly Taken,urban,2.43,225,125,714,13
187,125.804,7.4325399999999995,21/09/2017,"Thu - Sep 21, 2017",7:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,2866,1596,9093,161
188,125.819,7.44061,21/09/2017,"Thu - Sep 21, 2017",19:00:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Sharp Object,urban,22.88,2115,1178,6712,119
189,125.775,7.463839999999999,21/09/2017,"Thu - Sep 21, 2017",18:03:00,ROBBERY,Mankilam,Tagum City,Crowbar/Destroying Lock,urban,29.97,2771,1543,8792,155
190,125.806,7.44733,21/09/2017,"Thu - Sep 21, 2017",23:30:00,RAPE (Art. 266-A RC & R.A.8353),Magugpo Poblacion,Tagum City,Deprived of Reason or Unconcious (Under the Influence of Liquior),urban,2.43,225,125,714,13
191,125.809,7.4389,22/09/2017,"Fri - Sep 22, 2017",12:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,2866,1596,9093,161
192,125.738,7.039689999999999,22/09/2017,"Fri - Sep 22, 2017",18:40:00,ROBBERY,Del Monte,Samal City,Hold-Up W/ Gun,rural,5.47,132,82,435,7
193,125.805,7.45367,22/09/2017,"Fri - Sep 22, 2017",23:10:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),urban,10.74,993,553,3151,56
194,125.79799999999999,7.4606699999999995,23/09/2017,"Sat - Sep 23, 2017",1:45:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Mauling,urban,10.74,993,553,3151,56
195,125.819,7.44067,23/09/2017,"Sat - Sep 23, 2017",4:30:00,ROBBERY,Apokon,Tagum City,Cellphone Snatching,urban,22.88,2115,1178,6712,119
196,125.79,7.46305,23/09/2017,"Sat - Sep 23, 2017",11:00:00,PHYSICAL INJURIES,Mankilam,Tagum City,Hacking,urban,29.97,2771,1543,8792,155
197,125.795,7.42846,23/09/2017,"Sat - Sep 23, 2017",14:30:00,Vehicular Traffic Accident,Visayan Village,Tagum City,Not Indicated,urban,31.0,2866,1596,9093,161
198,125.82799999999999,7.42643,24/09/2017,"Sun - Sep 24, 2017",6:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,2115,1178,6712,119
199,125.773,7.44152,24/09/2017,"Sun - Sep 24, 2017",6:00:00,Vehicular Traffic Accident,San Miguel (Camp 4),Tagum City,Not Indicated,urban,13.32,1232,686,3908,69
200,125.825,7.42075,24/09/2017,"Sun - Sep 24, 2017",18:30:00,ROBBERY,Apokon,Tagum City,Hold Up,urban,22.88,2115,1178,6712,119
201,125.824,7.42045,24/09/2017,"Sun - Sep 24, 2017",19:00:00,ROBBERY,Apokon,Tagum City,Hold Up,urban,22.88,2115,1178,6712,119
202,125.816,7.46192,24/09/2017,"Sun - Sep 24, 2017",22:00:00,PHYSICAL INJURIES,Magugpo North,Tagum City,Mauling,urban,7.19,665,370,2109,37
203,125.804,7.44667,24/09/2017,"Sun - Sep 24, 2017",19:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,225,125,714,13
204,125.79899999999999,7.4608,25/09/2017,"Mon - Sep 25, 2017",2:00:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Stabbing/Hacking,urban,10.74,993,553,3151,56
205,125.682,7.29679,25/09/2017,"Mon - Sep 25, 2017",7:30:00,MURDER,New Pandan (Pob.),Panabo City,Shooting,urban,9.03,456,262,1492,26
206,125.803,7.42895,25/09/2017,"Mon - Sep 25, 2017",4:00:00,ROBBERY,Visayan Village,Tagum City,Destroying Window,urban,31.0,2866,1596,9093,161
207,125.682,7.3026,25/09/2017,"Mon - Sep 25, 2017",18:15:00,Drug Related Incident (RA 9165),Santo Niño (Pob.),Panabo City,Not Indicated,urban,5.89,298,171,974,17
208,125.804,7.438910000000001,26/09/2017,"Tue - Sep 26, 2017",4:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,2866,1596,9093,161
209,125.65,7.277019999999999,26/09/2017,"Tue - Sep 26, 2017",0:30:00,ROBBERY,Maduao,Panabo City,In an Inhabited House or Public Building or Edifice Devoted to Worship,rural,4.24,214,123,700,12
210,125.79799999999999,7.43573,26/09/2017,"Tue - Sep 26, 2017",15:40:00,Drug Related Incident (RA 9165),Visayan Village,Tagum City,Not Indicated,urban,31.0,2866,1596,9093,161
211,125.822,7.4173100000000005,27/09/2017,"Wed - Sep 27, 2017",20:00:00,ROBBERY,Apokon,Tagum City,Destroying Window,urban,22.88,2115,1178,6712,119
212,125.805,7.448860000000001,28/09/2017,"Thu - Sep 28, 2017",0:09:00,PHYSICAL INJURIES,Magugpo Poblacion,Tagum City,Mauling,urban,2.43,225,125,714,13
213,125.79799999999999,7.443010000000001,28/09/2017,"Thu - Sep 28, 2017",2:04:00,ROBBERY,Magugpo South,Tagum City,Crowbar/Destroying Lock,urban,8.33,770,429,2444,43
214,125.81200000000001,7.437410000000001,28/09/2017,"Thu - Sep 28, 2017",12:01:00,THEFT,Visayan Village,Tagum City,Snatching,urban,31.0,2866,1596,9093,161
215,125.802,7.44433,29/09/2017,"Fri - Sep 29, 2017",6:00:00,THEFT,Magugpo South,Tagum City,Salisi,urban,8.33,770,429,2444,43
216,125.801,7.4468,29/09/2017,"Fri - Sep 29, 2017",15:30:00,THEFT,Magugpo Poblacion,Tagum City,Plain Theft,urban,2.43,225,125,714,13
217,125.69,7.28923,29/09/2017,"Fri - Sep 29, 2017",15:30:00,Drug Related Incident (RA 9165),Cagangohan,Panabo City,Not Indicated,urban,18.74,947,544,3098,53
218,125.771,7.444369999999999,30/09/2017,"Sat - Sep 30, 2017",2:00:00,PHYSICAL INJURIES,San Miguel (Camp 4),Tagum City,Mauling,urban,13.32,1232,686,3908,69
219,125.708,7.29815,30/09/2017,"Sat - Sep 30, 2017",4:15:00,MURDER,San Pedro,Panabo City,Shooting,urban,5.7,288,165,943,16
220,125.795,7.48911,30/09/2017,"Sat - Sep 30, 2017",5:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Cuambogan,Tagum City,Swpu (Stolen While Parked),urban,8.16,755,420,2395,42
221,125.807,7.44941,30/09/2017,"Sat - Sep 30, 2017",11:00:00,THEFT,Magugpo Poblacion,Tagum City,Qualified Theft,urban,2.43,225,125,714,13
222,125.77600000000001,7.40735,30/09/2017,"Sat - Sep 30, 2017",18:00:00,PHYSICAL INJURIES,Canocotan,Tagum City,Hacking,urban,6.26,579,322,1836,32
223,125.85799999999999,7.48273,30/09/2017,"Sat - Sep 30, 2017",21:30:00,Vehicular Traffic Accident,Pandapan,Tagum City,Not Indicated,rural,1.84,170,94,538,10
224,125.787,7.461410000000001,01/10/2017,"Sun - Oct 1, 2017",6:45:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,2771,1543,8792,155
225,125.809,7.4709699999999994,01/10/2017,"Sun - Oct 1, 2017",19:40:00,THEFT,La Filipina,Tagum City,Snatching,urban,11.84,1095,609,3473,61
226,125.76,7.48458,02/10/2017,"Mon - Oct 2, 2017",5:30:00,MURDER,Pagsabangan,Tagum City,Stabbing/Hacking,rural,4.04,373,208,1185,21
227,125.80799999999999,7.44925,02/10/2017,"Mon - Oct 2, 2017",17:01:00,THEFT,Magugpo Poblacion,Tagum City,Shoplifting,urban,2.43,225,125,714,13
228,125.823,7.45297,02/10/2017,"Mon - Oct 2, 2017",2:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),urban,11.1,1026,571,3256,57
229,125.694,7.31562,02/10/2017,"Mon - Oct 2, 2017",22:10:00,Drug Related Incident (RA 9165),San Vicente,Panabo City,Not Indicated,urban,19.66,993,570,3249,56
230,125.7,7.31758,02/10/2017,"Mon - Oct 2, 2017",22:40:00,Drug Related Incident (RA 9165),San Vicente,Panabo City,Not Indicated,urban,19.66,993,570,3249,56
231,125.835,7.47918,03/10/2017,"Tue - Oct 3, 2017",11:00:00,RAPE (Art. 266-A RC & R.A.8353),Magdum,Tagum City,"Force, Threat and Intimidation",urban,7.86,727,405,2305,41
232,125.8,7.44027,03/10/2017,"Tue - Oct 3, 2017",12:30:00,PHYSICAL INJURIES,Magugpo South,Tagum City,Mauling,urban,8.33,770,429,2444,43
233,125.803,7.47388,04/10/2017,"Wed - Oct 4, 2017",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,La Filipina,Tagum City,Swpu (Stolen While Parked),urban,11.84,1095,609,3473,61
234,125.79799999999999,7.46248,04/10/2017,"Wed - Oct 4, 2017",5:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),urban,10.74,993,553,3151,56
235,125.8,7.46075,04/10/2017,"Wed - Oct 4, 2017",14:00:00,THEFT,Magugpo West,Tagum City,Salisi,urban,10.74,993,553,3151,56
236,125.78399999999999,7.4582,04/10/2017,"Wed - Oct 4, 2017",7:25:00,PHYSICAL INJURIES,Mankilam,Tagum City,Shooting,urban,29.97,2771,1543,8792,155
237,125.68799999999999,7.30075,04/10/2017,"Wed - Oct 4, 2017",17:30:00,Drug Related Incident (RA 9165),Santo Niño (Pob.),Panabo City,Not Indicated,urban,5.89,298,171,974,17
238,125.825,7.37551,06/10/2017,"Fri - Oct 6, 2017",0:02:00,PHYSICAL INJURIES,Madaum,Tagum City,Shooting,urban,8.25,763,425,2419,43
239,125.68700000000001,7.1360600000000005,06/10/2017,"Fri - Oct 6, 2017",19:40:00,Vehicular Traffic Accident,Moncado (Pob.),Samal City,Not Indicated,rural,10.7,258,160,850,14
240,125.677,7.29351,06/10/2017,"Fri - Oct 6, 2017",10:00:00,THEFT,Gredu (Pob.),Panabo City,Qualified Theft,urban,22.51,1137,653,3720,64
241,125.68799999999999,7.13818,07/10/2017,"Sat - Oct 7, 2017",8:20:00,ROBBERY,Miranda (Pob.),Samal City,Baklas Bubong/Dingding,urban,20.32,491,305,1615,27
242,125.743,7.0547699999999995,08/10/2017,"Sun - Oct 8, 2017",1:46:00,ROBBERY,Tagbitan-Ag,Samal City,Crowbar/Destroying Lock,rural,6.24,151,94,496,8
243,125.775,7.465160000000001,08/10/2017,"Sun - Oct 8, 2017",19:10:00,PHYSICAL INJURIES,Mankilam,Tagum City,Stabbing/Hacking,urban,29.97,2771,1543,8792,155
244,125.802,7.436310000000001,09/10/2017,"Mon - Oct 9, 2017",0:01:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Mauling,urban,31.0,2866,1596,9093,161
245,125.818,7.46097,09/10/2017,"Mon - Oct 9, 2017",3:00:00,ROBBERY,Magugpo North,Tagum City,Breaking and Entering,urban,7.19,665,370,2109,37
246,125.821,7.4369,09/10/2017,"Mon - Oct 9, 2017",5:30:00,THEFT,Apokon,Tagum City,Salisi (Akyat Bahay),urban,22.88,2115,1178,6712,119
247,125.781,7.4108600000000004,09/10/2017,"Mon - Oct 9, 2017",10:30:00,ROBBERY,Canocotan,Tagum City,Hold-Up W/ Sharp Object,urban,6.26,579,322,1836,32
248,125.818,7.45443,09/10/2017,"Mon - Oct 9, 2017",14:30:00,PHYSICAL INJURIES,Magugpo East,Tagum City,Shooting,urban,11.1,1026,571,3256,57
249,125.814,7.444839999999999,10/10/2017,"Tue - Oct 10, 2017",6:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,2115,1178,6712,119
250,125.787,7.447089999999999,10/10/2017,"Tue - Oct 10, 2017",20:25:00,ROBBERY,Magugpo South,Tagum City,Snatching,urban,8.33,770,429,2444,43
251,125.803,7.432010000000001,11/10/2017,"Wed - Oct 11, 2017",1:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,2866,1596,9093,161
252,125.82799999999999,7.42275,11/10/2017,"Wed - Oct 11, 2017",2:45:00,ROBBERY,Apokon,Tagum City,With Violence Against or Intimidation of Persons,urban,22.88,2115,1178,6712,119
253,125.694,7.31809,11/10/2017,"Wed - Oct 11, 2017",19:15:00,THEFT,San Vicente,Panabo City,Salisi (Akyat Bahay),urban,19.66,993,570,3249,56
254,125.83,7.42316,12/10/2017,"Thu - Oct 12, 2017",4:40:00,ROBBERY,Apokon,Tagum City,With Violence Against or Intimidation of Persons,urban,22.88,2115,1178,6712,119
255,125.795,7.492260000000001,12/10/2017,"Thu - Oct 12, 2017",5:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Cuambogan,Tagum City,Swpu (Stolen While Parked),urban,8.16,755,420,2395,42
256,125.64200000000001,7.3315399999999995,12/10/2017,"Thu - Oct 12, 2017",17:30:00,MURDER,Nanyo,Panabo City,Shooting,rural,5.23,264,152,865,15
257,125.81299999999999,7.45603,13/10/2017,"Fri - Oct 13, 2017",5:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo North,Tagum City,Swpu (Stolen While Parked),urban,7.19,665,370,2109,37
258,125.68,7.3212600000000005,13/10/2017,"Fri - Oct 13, 2017",11:00:00,RAPE (Art. 266-A RC & R.A.8353),Quezon,Panabo City,"Force, Threat and Intimidation",rural,6.33,320,183,1045,18
259,125.805,7.45775,13/10/2017,"Fri - Oct 13, 2017",19:30:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Mauling,urban,10.74,993,553,3151,56
260,125.809,7.4478,13/10/2017,"Fri - Oct 13, 2017",13:30:00,Vehicular Traffic Accident,Magugpo Poblacion,Tagum City,Not Indicated,urban,2.43,225,125,714,13
261,125.819,7.43152,14/10/2017,"Sat - Oct 14, 2017",18:00:00,THEFT,Apokon,Tagum City,Salisi (Akyat Bahay),urban,22.88,2115,1178,6712,119
262,125.678,7.2973,14/10/2017,"Sat - Oct 14, 2017",9:00:00,THEFT,Gredu (Pob.),Panabo City,Qualified Theft,urban,22.51,1137,653,3720,64
263,125.875,7.49194,15/10/2017,"Sun - Oct 15, 2017",23:00:00,RAPE (Art. 266-A RC & R.A.8353),Nueva Fuerza,Tagum City,"Force, Threat and Intimidation",rural,1.5,139,77,440,8
264,125.822,7.41799,16/10/2017,"Mon - Oct 16, 2017",22:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,2866,1596,9093,161
265,125.74600000000001,7.0072399999999995,17/10/2017,"Tue - Oct 17, 2017",4:00:00,THEFT,Anonang,Samal City,Salisi (Cellphone),rural,7.12,172,107,566,10
266,125.65,7.284660000000001,18/10/2017,"Wed - Oct 18, 2017",21:00:00,MURDER,Maduao,Panabo City,Shooting,rural,4.24,214,123,700,12
267,125.773,7.442410000000001,19/10/2017,"Thu - Oct 19, 2017",22:20:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo South,Tagum City,Swpu (Stolen While Parked),urban,8.33,770,429,2444,43
268,125.713,7.1448,20/10/2017,"Fri - Oct 20, 2017",12:45:00,ROBBERY,Cogon,Samal City,Breaking and Entering,rural,8.38,202,126,666,11
269,125.79899999999999,7.46097,21/10/2017,"Sat - Oct 21, 2017",4:00:00,ROBBERY,Magugpo West,Tagum City,Breaking and Entering,urban,10.74,993,553,3151,56
270,125.694,7.1395,21/10/2017,"Sat - Oct 21, 2017",1:27:00,THEFT,Miranda (Pob.),Samal City,Salisi (Akyat Bahay),urban,20.32,491,305,1615,27
271,125.803,7.46029,21/10/2017,"Sat - Oct 21, 2017",23:00:00,RAPE (Art. 266-A RC & R.A.8353),Magugpo West,Tagum City,"Force, Threat and Intimidation",urban,10.74,993,553,3151,56
272,125.771,7.46565,22/10/2017,"Sun - Oct 22, 2017",22:30:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,urban,29.97,2771,1543,8792,155
273,125.773,7.46735,23/10/2017,"Mon - Oct 23, 2017",7:30:00,ROBBERY,Mankilam,Tagum City,Breaking and Entering,urban,29.97,2771,1543,8792,155
274,125.686,7.06877,24/10/2017,"Tue - Oct 24, 2017",18:00:00,Vehicular Traffic Accident,Catagman,Samal City,Not Indicated,rural,3.71,89,56,295,5
275,125.801,7.4508399999999995,25/10/2017,"Wed - Oct 25, 2017",9:00:00,MURDER,Magugpo South,Tagum City,Shooting,urban,8.33,770,429,2444,43
276,125.81200000000001,7.4492199999999995,25/10/2017,"Wed - Oct 25, 2017",21:41:00,THEFT,Magugpo East,Tagum City,Qualified Theft,urban,11.1,1026,571,3256,57
277,125.677,7.29352,25/10/2017,"Wed - Oct 25, 2017",10:00:00,THEFT,Gredu (Pob.),Panabo City,Qualified Theft,urban,22.51,1137,653,3720,64
278,125.7,7.184010000000001,26/10/2017,"Thu - Oct 26, 2017",14:25:00,THEFT,San Isidro (Babak),Samal City,Qualified Theft,rural,6.43,155,96,511,9
279,125.81200000000001,7.4492,26/10/2017,"Thu - Oct 26, 2017",20:29:00,THEFT,Magugpo East,Tagum City,Qualified Theft,urban,11.1,1026,571,3256,57
280,125.82600000000001,7.4497100000000005,27/10/2017,"Fri - Oct 27, 2017",2:34:00,THEFT,Magugpo East,Tagum City,Salisi (Akyat Bahay),urban,11.1,1026,571,3256,57
281,125.811,7.45682,27/10/2017,"Fri - Oct 27, 2017",17:20:00,ROBBERY,Magugpo North,Tagum City,Breaking and Entering,urban,7.19,665,370,2109,37
282,125.779,7.4073899999999995,27/10/2017,"Fri - Oct 27, 2017",22:00:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,763,425,2419,43
283,125.774,7.46888,29/10/2017,"Sun - Oct 29, 2017",4:00:00,PHYSICAL INJURIES,Mankilam,Tagum City,Stabbing/Hacking,urban,29.97,2771,1543,8792,155
284,125.802,7.473260000000001,29/10/2017,"Sun - Oct 29, 2017",19:15:00,PHYSICAL INJURIES,La Filipina,Tagum City,Shooting,urban,11.84,1095,609,3473,61
285,125.759,7.4825800000000005,29/10/2017,"Sun - Oct 29, 2017",20:00:00,PHYSICAL INJURIES,Pagsabangan,Tagum City,Mauling,rural,4.04,373,208,1185,21
286,125.617,7.33161,29/10/2017,"Sun - Oct 29, 2017",20:00:00,PHYSICAL INJURIES,New Malitbog,Panabo City,Stabbing/Hacking,rural,4.46,225,129,737,13
287,125.723,7.115069999999999,29/10/2017,"Sun - Oct 29, 2017",19:00:00,THEFT,Santo Niño,Samal City,Salisi,rural,4.45,107,67,354,6
288,125.802,7.4435,30/10/2017,"Mon - Oct 30, 2017",0:30:00,PHYSICAL INJURIES,Magugpo South,Tagum City,Mauling,urban,8.33,770,429,2444,43
289,125.76899999999999,6.92903,30/10/2017,"Mon - Oct 30, 2017",5:00:00,THEFT,Pangubatan (Talicod I),Samal City,Salisi (Akyat Bahay),rural,3.96,96,59,314,5
290,125.771,7.4422,31/10/2017,"Tue - Oct 31, 2017",2:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),urban,13.32,1232,686,3908,69
291,125.71600000000001,7.079,31/10/2017,"Tue - Oct 31, 2017",19:00:00,Vehicular Traffic Accident,Peñaplata (Pob.),Samal City,Not Indicated,urban,17.42,420,261,1384,24
292,125.80799999999999,7.4419699999999995,31/10/2017,"Tue - Oct 31, 2017",21:00:00,ROBBERY,Visayan Village,Tagum City,Akyat Bahay,urban,31.0,2866,1596,9093,161
293,125.802,7.46046,31/10/2017,"Tue - Oct 31, 2017",23:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),urban,10.74,993,553,3151,56
294,125.801,7.476780000000001,01/11/2017,"Wed - Nov 1, 2017",16:00:00,THEFT,La Filipina,Tagum City,Salisi,urban,11.84,1095,609,3473,61
